ctime,relname,pid,mode,granted
1430778755.97557,pg_locks,40774,AccessShareLock,t
1430778816.11075,pg_locks,41095,AccessShareLock,t
1430778876.24267,pg_locks,41121,AccessShareLock,t
1430778876.24267,pg_stat_all_indexes,41119,AccessShareLock,t
1430778876.24267,pg_stat_database,41120,AccessShareLock,t
1430778876.24267,pg_statio_all_indexes,41119,AccessShareLock,t
1430778936.24002,pg_locks,41150,AccessShareLock,t
1430778936.24002,pg_stat_all_tables,41147,AccessShareLock,t
1430778936.24002,pg_statio_all_tables,41147,AccessShareLock,t
1430778996.24332,pg_locks,41175,AccessShareLock,t
1430779056.28247,pg_locks,41206,AccessShareLock,t
1430779056.28247,pg_stat_all_tables,41203,AccessShareLock,t
1430779056.28247,pg_statio_all_tables,41203,AccessShareLock,t
1430779116.29033,pg_locks,41231,AccessShareLock,t
1430779116.29033,pg_stat_activity,41232,AccessShareLock,t
1430779116.29033,pg_stat_all_indexes,41233,AccessShareLock,t
1430779116.29033,pg_stat_all_tables,41234,AccessShareLock,t
1430779116.29033,pg_stat_database,41235,AccessShareLock,t
1430779116.29033,pg_statio_all_tables,41234,AccessShareLock,t
1430779176.28556,pg_locks,41262,AccessShareLock,t
1430779176.28556,pg_stat_all_tables,41263,AccessShareLock,t
1430779176.28556,pg_statio_all_tables,41263,AccessShareLock,t
1430779236.28985,pg_locks,41287,AccessShareLock,t
1430779236.28985,pg_stat_activity,41286,AccessShareLock,t
1430779236.28985,pg_stat_all_indexes,41288,AccessShareLock,t
1430779236.28985,pg_stat_all_tables,41290,AccessShareLock,t
1430779236.28985,pg_stat_database,41289,AccessShareLock,t
1430779236.28985,pg_statio_all_indexes,41288,AccessShareLock,t
1430779236.28985,pg_statio_all_tables,41290,AccessShareLock,t
1430779296.47078,pg_locks,41316,AccessShareLock,t
1430779296.47078,pg_stat_activity,41314,AccessShareLock,t
1430779296.47078,pg_stat_all_indexes,41315,AccessShareLock,t
1430779296.47078,pg_stat_all_tables,41318,AccessShareLock,t
1430779296.47078,pg_stat_database,41317,AccessShareLock,t
1430779296.47078,pg_statio_all_indexes,41315,AccessShareLock,t
1430779296.47078,pg_statio_all_tables,41318,AccessShareLock,t
1430779356.46102,pg_locks,41344,AccessShareLock,t
1430779356.46102,pg_stat_all_indexes,41342,AccessShareLock,t
1430779356.46102,pg_stat_all_tables,41343,AccessShareLock,t
1430779356.46102,pg_statio_all_indexes,41342,AccessShareLock,t
1430779356.46102,pg_statio_all_tables,41343,AccessShareLock,t
