ctime,schemaname,relname,seq_scan,seq_tup_read,idx_scan,idx_tup_fetch,n_tup_ins,n_tup_upd,n_tup_del,n_tup_hot_upd,n_live_tup,n_dead_tup,heap_blks_read,heap_blks_hit,idx_blks_read,idx_blks_hit,toast_blks_read,toast_blks_hit,tidx_blks_read,tidx_blks_hit
1430778755.94905,pg_catalog,pg_operator,3,2295,273,1741,0,0,0,0,765,0,42,1199,20,608,,,,
1430778755.94905,pg_catalog,pg_extension,3,3,0,0,0,0,0,0,1,0,2,2,0,0,,,,
1430778755.94905,pg_catalog,pg_authid,699,699,14891,14891,0,0,0,0,1,0,208,15407,696,29086,,,,
1430778755.94905,pg_catalog,pg_statistic,2,830,1210,1031,92,415,0,187,92,309,70,2051,14,3094,37,296,4,242
1430778755.94905,pg_catalog,pg_opfamily,3,258,0,0,0,0,0,0,86,0,4,4,0,0,,,,
1430778755.94905,pg_catalog,pg_shdescription,54,159,25,0,0,0,0,0,3,0,51,28,51,0,0,0,0,0
1430778755.94905,pg_catalog,pg_event_trigger,3,0,27,0,0,0,0,0,0,0,0,0,2,25,,,,
1430778755.94905,public,item,4,400000,36,36,100000,0,0,0,100000,0,2593,9090,28,47,,,,
1430778755.94905,pg_catalog,pg_user_mapping,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1430778755.94905,pg_catalog,pg_inherits,3,0,84,0,0,0,0,0,0,0,0,0,2,82,,,,
1430778755.94905,pg_toast,pg_toast_3596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1430778755.94905,pg_catalog,pg_rewrite,3,327,2,2,0,0,0,0,109,0,23,23,2,2,45,39,8,122
1430778755.94905,pg_catalog,pg_foreign_data_wrapper,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1430778755.94905,pg_catalog,pg_largeobject_metadata,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1430778755.94905,pg_catalog,pg_opclass,7,388,383,5147,0,0,0,0,128,0,9,1822,12,485,,,,
1430778755.94905,pg_catalog,pg_attrdef,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1430778755.94905,pg_catalog,pg_default_acl,3,0,59,0,0,0,0,0,0,0,0,0,2,57,,,,
1430778755.94905,pg_catalog,pg_aggregate,2,266,2,2,0,0,0,0,133,0,5,3,2,2,,,,
1430778755.94905,pg_toast,pg_toast_12329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1430778755.94905,public,history,1,240000,,,240008,0,0,0,240008,0,5671,7195,,,,,,
1430778755.94905,public,new_order,4,288000,0,0,72003,0,0,0,72003,0,783,2338,5,8,,,,
1430778755.94905,public,order_line,4,9112860,1,11,2278251,0,0,0,2278251,0,162502,62553,8,109,,,,
1430778755.94905,pg_catalog,pg_ts_dict,3,48,0,0,0,0,0,0,16,0,2,2,0,0,,,,
1430778755.94905,pg_catalog,pg_index,20,512,1008,1242,27,0,17,0,123,17,13,1102,12,1208,,,,
1430778755.94905,pg_catalog,pg_tablespace,153,306,5638,5638,0,0,0,0,2,0,164,5652,312,11030,,,,
1430778755.94905,pg_toast,pg_toast_2619,0,0,152,431,75,0,14,0,61,14,37,296,4,242,,,,
1430778755.94905,pg_catalog,pg_constraint,5,50,8,0,8,0,0,0,10,0,6,33,8,64,0,0,0,0
1430778755.94905,pg_toast,pg_toast_2618,0,0,62,193,0,0,0,0,0,0,45,39,4,61,,,,
1430778755.94905,pg_catalog,pg_cast,3,594,2002,399,0,0,0,0,198,0,6,401,6,2034,,,,
1430778755.94905,pg_catalog,pg_ts_config,3,48,0,0,0,0,0,0,16,0,2,2,0,0,,,,
1430778755.94905,pg_catalog,pg_ts_parser,3,3,0,0,0,0,0,0,1,0,2,2,0,0,,,,
1430778755.94905,pg_toast,pg_toast_2620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1430778755.94905,pg_toast,pg_toast_2396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1430778755.94905,pg_catalog,pg_largeobject,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1430778755.94905,pg_catalog,pg_enum,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1430778755.94905,pg_catalog,pg_foreign_table,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1430778755.94905,pg_catalog,pg_collation,3,1806,0,0,0,0,0,0,602,0,38,38,0,0,,,,
1430778755.94905,pg_catalog,pg_am,103,115,0,0,0,0,0,0,5,0,3,101,0,0,,,,
1430778755.94905,pg_catalog,pg_proc,3,8073,267,312,6,0,0,0,2691,0,158,451,28,615,0,0,0,0
1430778755.94905,pg_catalog,pg_shdepend,75,75,8502,2126,0,0,0,0,1,0,51,2175,204,8850,,,,
1430778755.94905,pg_catalog,pg_language,4,16,10,10,0,0,0,0,4,0,2,13,4,18,,,,
1430778755.94905,pg_catalog,pg_range,2,12,2,0,0,0,0,0,6,0,2,1,2,2,,,,
1430778755.94905,pg_catalog,pg_attribute,26,7748,2674,9691,1401,20,1219,1,2491,1218,141,6165,35,11132,,,,
1430778755.94905,pg_catalog,pg_database,2676,10285,80405,80353,26,0,25,0,4,0,122,83033,888,98042,,,,
1430778755.94905,pg_catalog,pg_conversion,4,528,0,0,0,0,0,0,132,0,6,9,0,0,,,,
1430778755.94905,pg_catalog,pg_type,3,1093,1461,1102,173,0,151,0,361,151,26,1476,20,3541,,,,
1430778755.94905,pg_catalog,pg_trigger,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1430778755.94905,information_schema,sql_implementation_info,1,12,,,0,0,0,0,12,0,2,0,,,0,0,0,0
1430778755.94905,information_schema,sql_languages,1,4,,,0,0,0,0,4,0,2,0,,,0,0,0,0
1430778755.94905,public,customer,6,1440000,26,129,240000,8,0,0,240000,8,136407,49294,31,128,,,,
1430778755.94905,pg_toast,pg_toast_12309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1430778755.94905,pg_toast,pg_toast_12334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
