ctime,datname,pid,usesysid,usename,application_name,client_addr,client_port,backend_start,xact_start,query_start,waiting,query,state,state_change
1430778755.96013,dbt2,40623,10,mark,dbt2-client,,-1,2015-05-04 23:32:34.664542+01,2015-05-04 23:32:35.94364+01,2015-05-04 23:32:35.959496+01,f,COMMIT,active,2015-05-04 23:32:35.959497+01
1430778755.96013,dbt2,40627,10,mark,dbt2-client,,-1,2015-05-04 23:32:34.764416+01,,2015-05-04 23:32:35.919223+01,f,COMMIT,idle,2015-05-04 23:32:35.922324+01
1430778755.96013,dbt2,40629,10,mark,dbt2-client,,-1,2015-05-04 23:32:34.864605+01,,2015-05-04 23:32:35.919818+01,f,COMMIT,idle,2015-05-04 23:32:35.92279+01
1430778755.96013,dbt2,40631,10,mark,dbt2-client,,-1,2015-05-04 23:32:34.964702+01,,2015-05-04 23:32:35.919782+01,f,COMMIT,idle,2015-05-04 23:32:35.922764+01
1430778755.96013,dbt2,40633,10,mark,dbt2-client,,-1,2015-05-04 23:32:35.06479+01,,2015-05-04 23:32:35.939122+01,f,COMMIT,idle,2015-05-04 23:32:35.941364+01
1430778755.96013,dbt2,40635,10,mark,dbt2-client,,-1,2015-05-04 23:32:35.164934+01,,2015-05-04 23:32:35.936634+01,f,COMMIT,idle,2015-05-04 23:32:35.939024+01
1430778755.96013,dbt2,40637,10,mark,dbt2-client,,-1,2015-05-04 23:32:35.26517+01,,2015-05-04 23:32:35.931172+01,f,COMMIT,idle,2015-05-04 23:32:35.931195+01
1430778755.96013,dbt2,40639,10,mark,dbt2-client,,-1,2015-05-04 23:32:35.365256+01,,2015-05-04 23:32:35.937004+01,f,COMMIT,idle,2015-05-04 23:32:35.941418+01
1430778755.96013,dbt2,40641,10,mark,dbt2-client,,-1,2015-05-04 23:32:35.46528+01,2015-05-04 23:32:35.942861+01,2015-05-04 23:32:35.956933+01,f,COMMIT,active,2015-05-04 23:32:35.956933+01
1430778755.96013,dbt2,40643,10,mark,dbt2-client,,-1,2015-05-04 23:32:35.565364+01,,2015-05-04 23:32:35.942734+01,f,COMMIT,idle,2015-05-04 23:32:35.945538+01
1430778755.96013,dbt2,40645,10,mark,dbt2-client,,-1,2015-05-04 23:32:35.665473+01,,2015-05-04 23:32:35.906819+01,f,COMMIT,idle,2015-05-04 23:32:35.911688+01
1430778755.96013,dbt2,40709,10,mark,dbt2-client,,-1,2015-05-04 23:32:35.769862+01,2015-05-04 23:32:35.955351+01,2015-05-04 23:32:35.959482+01,f,COMMIT,active,2015-05-04 23:32:35.959483+01
1430778755.96013,dbt2,40746,10,mark,dbt2-client,,-1,2015-05-04 23:32:35.869245+01,,,f,"",idle,2015-05-04 23:32:35.870656+01
1430778755.96013,dbt2,40770,10,mark,psql,,-1,2015-05-04 23:32:35.945871+01,2015-05-04 23:32:35.94905+01,2015-05-04 23:32:35.94905+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV, HEADER);",active,2015-05-04 23:32:35.949056+01
1430778755.96013,dbt2,40773,10,mark,psql,,-1,2015-05-04 23:32:35.947447+01,2015-05-04 23:32:35.954639+01,2015-05-04 23:32:35.954639+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV, HEADER);",active,2015-05-04 23:32:35.954644+01
1430778755.96013,dbt2,40771,10,mark,psql,,-1,2015-05-04 23:32:35.95844+01,2015-05-04 23:32:35.960132+01,2015-05-04 23:32:35.960132+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, pid, usesysid, usename, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV, HEADER);",active,2015-05-04 23:32:35.960137+01
1430778755.96013,dbt2,40772,10,mark,psql,,-1,2015-05-04 23:32:35.959581+01,2015-05-04 23:32:35.961344+01,2015-05-04 23:32:35.961344+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV, HEADER);",active,2015-05-04 23:32:35.961365+01
1430778816.07751,dbt2,40623,10,mark,dbt2-client,,-1,2015-05-04 23:32:34.664542+01,2015-05-04 23:33:36.096755+01,2015-05-04 23:33:36.098201+01,t,"SELECT payment(2, 8, 2739, 2, 8, '', 2772.170000)",active,2015-05-04 23:33:36.098202+01
1430778816.07751,dbt2,40627,10,mark,dbt2-client,,-1,2015-05-04 23:32:34.764416+01,2015-05-04 23:33:36.087713+01,2015-05-04 23:33:36.090754+01,f,FETCH ALL IN mycursor,idle in transaction,2015-05-04 23:33:36.092249+01
1430778816.07751,dbt2,40629,10,mark,dbt2-client,,-1,2015-05-04 23:32:34.864605+01,2015-05-04 23:33:36.096696+01,2015-05-04 23:33:36.098365+01,t,"SELECT payment(5, 1, 512, 5, 1, '', 2842.000000)",active,2015-05-04 23:33:36.098366+01
1430778816.07751,dbt2,40631,10,mark,dbt2-client,,-1,2015-05-04 23:32:34.964702+01,2015-05-04 23:33:36.05787+01,2015-05-04 23:33:36.058386+01,t,"SELECT payment(5, 5, 1946, 6, 3, '', 4322.210000)",active,2015-05-04 23:33:36.058387+01
1430778816.07751,dbt2,40633,10,mark,dbt2-client,,-1,2015-05-04 23:32:35.06479+01,2015-05-04 23:33:36.096801+01,2015-05-04 23:33:36.098669+01,t,"SELECT payment(4, 5, 0, 4, 5, 'BAROUGHTCALLY', 2967.290000)",active,2015-05-04 23:33:36.09867+01
1430778816.07751,dbt2,40635,10,mark,dbt2-client,,-1,2015-05-04 23:32:35.164934+01,2015-05-04 23:33:36.098942+01,2015-05-04 23:33:36.106103+01,f,FETCH ALL IN mycursor,idle in transaction,2015-05-04 23:33:36.107632+01
1430778816.07751,dbt2,40637,10,mark,dbt2-client,,-1,2015-05-04 23:32:35.26517+01,2015-05-04 23:33:36.096478+01,2015-05-04 23:33:36.099215+01,f,FETCH ALL IN mycursor,idle in transaction,2015-05-04 23:33:36.100836+01
1430778816.07751,dbt2,40639,10,mark,dbt2-client,,-1,2015-05-04 23:32:35.365256+01,2015-05-04 23:33:36.088102+01,2015-05-04 23:33:36.092369+01,f,FETCH ALL IN mycursor,idle in transaction,2015-05-04 23:33:36.104682+01
1430778816.07751,dbt2,40641,10,mark,dbt2-client,,-1,2015-05-04 23:32:35.46528+01,2015-05-04 23:33:36.108225+01,2015-05-04 23:33:36.108988+01,f,FETCH ALL IN mycursor,active,2015-05-04 23:33:36.108988+01
1430778816.07751,dbt2,40643,10,mark,dbt2-client,,-1,2015-05-04 23:32:35.565364+01,2015-05-04 23:33:36.000424+01,2015-05-04 23:33:36.001721+01,t,"SELECT payment(4, 10, 0, 4, 10, 'BAROUGHTESE', 3332.990000)",active,2015-05-04 23:33:36.001722+01
1430778816.07751,dbt2,40645,10,mark,dbt2-client,,-1,2015-05-04 23:32:35.665473+01,2015-05-04 23:33:36.074855+01,2015-05-04 23:33:36.074893+01,t,"SELECT payment(8, 9, 0, 8, 9, 'EINGBARPRI', 4195.930000)",active,2015-05-04 23:33:36.074894+01
1430778816.07751,dbt2,40709,10,mark,dbt2-client,,-1,2015-05-04 23:32:35.769862+01,2015-05-04 23:33:36.042682+01,2015-05-04 23:33:36.043081+01,t,"SELECT payment(2, 8, 2416, 1, 3, '', 4548.680000)",active,2015-05-04 23:33:36.043081+01
1430778816.07751,dbt2,40746,10,mark,dbt2-client,,-1,2015-05-04 23:32:35.869245+01,2015-05-04 23:33:36.093639+01,2015-05-04 23:33:36.096778+01,t,"SELECT payment(1, 5, 0, 1, 5, 'OUGHTATIONCALLY', 2953.160000)",active,2015-05-04 23:33:36.096779+01
1430778816.07751,dbt2,40776,10,mark,dbt2-client,,-1,2015-05-04 23:32:35.982244+01,2015-05-04 23:33:36.041369+01,2015-05-04 23:33:36.041729+01,t,"SELECT payment(8, 7, 0, 8, 7, 'ABLEESEESE', 1821.220000)",active,2015-05-04 23:33:36.04173+01
1430778816.07751,dbt2,40780,10,mark,dbt2-client,,-1,2015-05-04 23:32:36.078254+01,2015-05-04 23:33:36.096736+01,2015-05-04 23:33:36.099834+01,t,"SELECT payment(7, 5, 2623, 7, 5, '', 4623.260000)",active,2015-05-04 23:33:36.099835+01
1430778816.07751,dbt2,40784,10,mark,dbt2-client,,-1,2015-05-04 23:32:36.172098+01,2015-05-04 23:33:36.096589+01,2015-05-04 23:33:36.096995+01,t,"SELECT payment(8, 3, 0, 8, 3, 'EINGEINGEING', 953.380000)",active,2015-05-04 23:33:36.096996+01
1430778816.07751,dbt2,40788,10,mark,dbt2-client,,-1,2015-05-04 23:32:36.271715+01,2015-05-04 23:33:36.108249+01,2015-05-04 23:33:36.108288+01,t,"SELECT payment(6, 5, 0, 6, 5, 'CALLYBARPRI', 794.030000)",active,2015-05-04 23:33:36.108288+01
1430778816.07751,dbt2,40792,10,mark,dbt2-client,,-1,2015-05-04 23:32:36.372001+01,2015-05-04 23:33:36.086543+01,2015-05-04 23:33:36.088162+01,t,"SELECT payment(6, 3, 2543, 6, 3, '', 1956.200000)",active,2015-05-04 23:33:36.088162+01
1430778816.07751,dbt2,40796,10,mark,dbt2-client,,-1,2015-05-04 23:32:36.472902+01,2015-05-04 23:33:36.047361+01,2015-05-04 23:33:36.049228+01,t,"SELECT payment(7, 6, 2046, 7, 6, '', 4969.320000)",active,2015-05-04 23:33:36.04923+01
1430778816.07751,dbt2,40800,10,mark,dbt2-client,,-1,2015-05-04 23:32:36.573391+01,2015-05-04 23:33:36.000538+01,2015-05-04 23:33:36.001867+01,t,"SELECT payment(8, 4, 620, 8, 4, '', 3156.180000)",active,2015-05-04 23:33:36.001868+01
